"","term","estimate","std.error","statistic","p.value","padj"
"797","PWY.7234..inosine.5.phosphate.biosynthesis.III.554.1672470755.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.212692326387559,21.3809535358883,-0.00994774746741539,0.992062976786099,1
"798","PWY.6123..inosine.5.phosphate.biosynthesis.I.1527.4374164285.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0757517650586045,7.61496663508349,-0.00994774746741539,0.992062976786099,1
"799","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.598.8281925475.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.27554725040978,27.6994617437119,-0.00994774746741539,0.992062976786099,1
"800","PWY.6123..inosine.5.phosphate.biosynthesis.I.923.2944335191.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0600068809278605,6.0322079068068,-0.00994774746741539,0.992062976786099,1
"801","PWY.5695..inosine.5.phosphate.degradation.2107.4393727678.PWY.5695..inosine.5.phosphate.degradation",-0.0633863138421942,6.37192631294883,-0.00994774746741539,0.992062976786099,1
"802","PWY.5695..inosine.5.phosphate.degradation.2452.7380719212.PWY.5695..inosine.5.phosphate.degradation",-0.0489126709992835,4.91695945835986,-0.00994774746741539,0.992062976786099,1
"803","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.1466.7477409446.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0350555706171321,3.52397070110186,-0.00994774746741539,0.992062976786099,1
"804","PWY.6124..inosine.5.phosphate.biosynthesis.II.1759.4260420377.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0252820918764518,2.54148911190852,-0.00994774746741539,0.992062976786099,1
"805","PWY.6124..inosine.5.phosphate.biosynthesis.II.1840.5557538325.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0704719183825889,7.08420862244695,-0.00994774746741539,0.992062976786099,1
"806","PWY.6281..L.selenocysteine.biosynthesis.II..archaea.and.eukaryotes.",-0.339924334403068,34.1709854936021,-0.00994774746741539,0.992062976786099,1
"807","PWY.8131..5.deoxyadenosine.degradation.II.70.7549431222.PWY.8131..5.deoxyadenosine.degradation.II",-0.275304685753536,27.6750778661518,-0.00994774746741539,0.992062976786099,1
"808","PWY.8131..5.deoxyadenosine.degradation.II.13.4876141983.PWY.8131..5.deoxyadenosine.degradation.II",-1.18480749065873,119.10309289009,-0.0099477474674154,0.992062976786099,1
"809","PWY.6124..inosine.5.phosphate.biosynthesis.II.1481.6490754344.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.04983077039098,5.00925164759203,-0.00994774746741539,0.992062976786099,1
"810","PWY.6920..6.gingerol.analog.biosynthesis..engineered.",-0.401908282098491,40.4019385710155,-0.0099477474674154,0.992062976786099,1
"811","PWY.6123..inosine.5.phosphate.biosynthesis.I.808.8771173132.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.245789361619841,24.7080419386341,-0.00994774746741539,0.992062976786099,1
"812","PWY.5695..inosine.5.phosphate.degradation.2789.6772131120.PWY.5695..inosine.5.phosphate.degradation",-0.023594267916582,2.37182015263926,-0.00994774746741539,0.992062976786099,1
"813","PWY.6123..inosine.5.phosphate.biosynthesis.I.2283.4544318383.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0360198573866904,3.62090588896393,-0.00994774746741539,0.992062976786099,1
"814","PWY.6124..inosine.5.phosphate.biosynthesis.II.2153.5474417475.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0443509216430341,4.45838837267522,-0.00994774746741539,0.992062976786099,1
"815","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.735.2242942612.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.103997633248479,10.4543901611024,-0.00994774746741539,0.992062976786099,1
"816","PWY.7234..inosine.5.phosphate.biosynthesis.III.82.9585800883.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.430337117489103,43.2597549242886,-0.00994774746741539,0.992062976786099,1
"817","PWY.7754..bile.acid.7.alpha..dehydroxylation",-0.108988202703869,10.9560685030323,-0.00994774746741539,0.992062976786099,1
"818","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.862.3812722313.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0785648971680243,7.89775749991338,-0.0099477474674154,0.992062976786099,1
"819","PWY.6124..inosine.5.phosphate.biosynthesis.II.1379.0763545266.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0482949573116453,4.85486362313068,-0.00994774746741539,0.992062976786099,1
"820","PWY.8131..5.deoxyadenosine.degradation.II.71.8599270166.PWY.8131..5.deoxyadenosine.degradation.II",-0.468500064667362,47.0960954931726,-0.00994774746741539,0.992062976786099,1
"821","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.601.8654681113.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.129183140053976,12.9861700326758,-0.00994774746741539,0.992062976786099,1
"822","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.539.7427475264.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.112818389599531,11.3410990748485,-0.0099477474674154,0.992062976786099,1
"823","PWY.101..photosynthesis.light.reactions",-0.784548284863756,78.866928159727,-0.00994774746741539,0.992062976786099,1
"824","PWY.6124..inosine.5.phosphate.biosynthesis.II.557.5880296642.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.195019560884168,19.6043940121087,-0.00994774746741539,0.992062976786099,1
"825","PWY.8131..5.deoxyadenosine.degradation.II.68.0636361821.PWY.8131..5.deoxyadenosine.degradation.II",-0.362252514330751,36.4155318093203,-0.00994774746741539,0.992062976786099,1
"826","PWY.5695..inosine.5.phosphate.degradation.2560.3081584221.PWY.5695..inosine.5.phosphate.degradation",-0.0138412954695465,1.39139996415115,-0.00994774746741539,0.992062976786099,1
"827","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..431.6432382902.PWY.7204..pyridoxal.5.phosphate.salvage.II..plants.",-0.0466298678475526,4.68748005518759,-0.00994774746741539,0.992062976786099,1
"828","PWY.7234..inosine.5.phosphate.biosynthesis.III.1225.3151498919.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0357449443256721,3.59327017928002,-0.00994774746741539,0.992062976786099,1
"829","PWY.5695..inosine.5.phosphate.degradation.799.2850972578.PWY.5695..inosine.5.phosphate.degradation",-0.0540330623099916,5.43168817734678,-0.00994774746741539,0.992062976786099,1
"830","PWY.6123..inosine.5.phosphate.biosynthesis.I.1337.2212668114.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.071108568254553,7.14820802271816,-0.00994774746741539,0.992062976786099,1
"831","PWY.6124..inosine.5.phosphate.biosynthesis.II.1287.9865355759.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0728878091271603,7.32706669182244,-0.00994774746741539,0.992062976786099,1
"832","PWY.6123..inosine.5.phosphate.biosynthesis.I.1177.7867082598.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0820444455624894,8.24754004172625,-0.00994774746741539,0.992062976786099,1
"833","PWY.6124..inosine.5.phosphate.biosynthesis.II.1549.6479028864.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0393175380914967,3.95240613217056,-0.00994774746741539,0.992062976786099,1
"834","PWY.8131..5.deoxyadenosine.degradation.II.42.7918174224.PWY.8131..5.deoxyadenosine.degradation.II",-0.945973753492049,95.0942669775904,-0.00994774746741539,0.992062976786099,1
"835","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.779.0205175068.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.394384527041263,39.6456110625144,-0.00994774746741539,0.992062976786099,1
"836","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.784.0668021990.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0313208477169428,3.14853667320533,-0.00994774746741539,0.992062976786099,1
"837","PWY.5695..inosine.5.phosphate.degradation.1556.6483512165.PWY.5695..inosine.5.phosphate.degradation",-0.0623488347519093,6.26763344728419,-0.00994774746741539,0.992062976786099,1
"838","PWY.7234..inosine.5.phosphate.biosynthesis.III.742.6727547570.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.126337910669505,12.7001525806052,-0.0099477474674154,0.992062976786099,1
"839","PWY.6123..inosine.5.phosphate.biosynthesis.I.2050.4842598845.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0606544273237703,6.09730268308967,-0.00994774746741539,0.992062976786099,1
"840","PWY.8131..5.deoxyadenosine.degradation.II.201.2622801464.PWY.8131..5.deoxyadenosine.degradation.II",-0.808815783694927,81.3064250318241,-0.00994774746741539,0.992062976786099,1
"841","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.1336.2519209583.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0431522297854838,4.33788955005465,-0.00994774746741539,0.992062976786099,1
"842","PWY.6123..inosine.5.phosphate.biosynthesis.I.1139.1450289500.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0550714480966993,5.53607218891412,-0.00994774746741539,0.992062976786099,1
"843","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.251.8813814522.RHAMCAT.PWY..L.rhamnose.degradation.I.249.0106439449.RHAMCAT.PWY..L.rhamnose.degradation.I",-0.0679215204417567,6.82782918085113,-0.00994774746741539,0.992062976786099,1
"844","PWY.6123..inosine.5.phosphate.biosynthesis.I.1249.0159684088.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0641227301392216,6.44595476003592,-0.00994774746741539,0.992062976786099,1
"845","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.869.0067220013.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0388555133541134,3.90596097070092,-0.00994774746741539,0.992062976786099,1
"846","PWY.7234..inosine.5.phosphate.biosynthesis.III.535.1137842658.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.14943478938061,15.0219725490716,-0.00994774746741539,0.992062976786099,1
"847","PWY.7234..inosine.5.phosphate.biosynthesis.III.382.4854459523.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.164403388125227,16.526694979315,-0.00994774746741539,0.992062976786099,1
"848","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.400.2728560166.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.139202075763077,13.9933262498917,-0.00994774746741539,0.992062976786099,1
"849","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.497.2978998511.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0686871810136906,6.904797416569,-0.00994774746741539,0.992062976786099,1
"850","PWY.6123..inosine.5.phosphate.biosynthesis.I.1452.9652594258.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0497855860485717,5.00470947937191,-0.00994774746741539,0.992062976786099,1
"851","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.529.3561547069.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0712943918442673,7.16688798924556,-0.00994774746741539,0.992062976786099,1
"852","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.592.8244205603.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0930107417742124,9.34992992925043,-0.00994774746741539,0.992062976786099,1
"853","PWY.5695..inosine.5.phosphate.degradation.1328.8097936993.PWY.5695..inosine.5.phosphate.degradation",-0.0835101129334571,8.39487664991505,-0.00994774746741539,0.992062976786099,1
"854","PWY.6123..inosine.5.phosphate.biosynthesis.I.1285.9971388685.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0870826727646125,8.7540091915138,-0.00994774746741539,0.992062976786099,1
"855","PWY.8131..5.deoxyadenosine.degradation.II.39.5031582529.PWY.8131..5.deoxyadenosine.degradation.II",-1.80581570287756,181.530111092249,-0.00994774746741539,0.992062976786099,1
"856","PWY.6123..inosine.5.phosphate.biosynthesis.I.1913.4522940145.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.043726970204112,4.39566548581405,-0.00994774746741539,0.992062976786099,1
"857","PWY.7234..inosine.5.phosphate.biosynthesis.III.1133.4066225970.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.043726970204112,4.39566548581405,-0.00994774746741539,0.992062976786099,1
"858","PWY.5695..inosine.5.phosphate.degradation.2113.2597242273.PWY.5695..inosine.5.phosphate.degradation",-0.047728811613077,4.79795167392582,-0.00994774746741539,0.992062976786099,1
"859","PWY.6124..inosine.5.phosphate.biosynthesis.II.1862.6959161040.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0559724835869993,5.62664902485125,-0.00994774746741539,0.992062976786099,1
"860","PWY.8131..5.deoxyadenosine.degradation.II.41.9462291211.PWY.8131..5.deoxyadenosine.degradation.II",-1.57431023948742,158.257961879732,-0.00994774746741539,0.992062976786099,1
"861","PWY.5695..inosine.5.phosphate.degradation.2319.2110898997.PWY.5695..inosine.5.phosphate.degradation",-0.0297829520152957,2.99393929257375,-0.00994774746741528,0.9920629767861,1
"862","PWY.8131..5.deoxyadenosine.degradation.II.159.6675841928.PWY.8131..5.deoxyadenosine.degradation.II",-0.324056992504782,32.5759166651806,-0.00994774746741528,0.9920629767861,1
"863","PWY.5695..inosine.5.phosphate.degradation.1689.9403824644.PWY.5695..inosine.5.phosphate.degradation",-0.0659309398601785,6.62772553044205,-0.00994774746741528,0.9920629767861,1
"864","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.490.4961737405.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.064856618207658,6.51972905626138,-0.00994774746741528,0.9920629767861,1
"865","PWY.5695..inosine.5.phosphate.degradation.1479.8074452840.PWY.5695..inosine.5.phosphate.degradation",-0.143098934992505,14.385059076061,-0.00994774746741528,0.9920629767861,1
"866","PWY.6124..inosine.5.phosphate.biosynthesis.II.1004.2267117479.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.14525521732877,14.6018199400986,-0.00994774746741528,0.9920629767861,1
"867","PWY.6124..inosine.5.phosphate.biosynthesis.II.1450.0338004579.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0719371672900582,7.23150316447966,-0.00994774746741528,0.9920629767861,1
"868","PWY.6124..inosine.5.phosphate.biosynthesis.II.1623.5356174635.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0732950825140233,7.36800795899853,-0.00994774746741528,0.9920629767861,1
"869","PWY.8131..5.deoxyadenosine.degradation.II.121.4958497284.PWY.8131..5.deoxyadenosine.degradation.II",-0.430410707093911,43.2671525391812,-0.00994774746741528,0.9920629767861,1
"870","PWY.5695..inosine.5.phosphate.degradation.1627.2973407650.PWY.5695..inosine.5.phosphate.degradation",-0.0375164410847183,3.77135036927773,-0.00994774746741528,0.9920629767861,1
"871","PWY.6123..inosine.5.phosphate.biosynthesis.I.1959.7307107994.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0502484840863174,5.05124242959632,-0.00994774746741528,0.9920629767861,1
"872","PWY.8131..5.deoxyadenosine.degradation.II.104.3164704368.PWY.8131..5.deoxyadenosine.degradation.II",-0.339047512175552,34.0828427024441,-0.00994774746741528,0.9920629767861,1
"873","PWY.7234..inosine.5.phosphate.biosynthesis.III.654.4281656169.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0852647170229025,8.57125869974027,-0.00994774746741528,0.9920629767861,1
"874","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.1003.9483764044.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0581018385004413,5.84070300243939,-0.00994774746741528,0.9920629767861,1
"875","PWY.6123..inosine.5.phosphate.biosynthesis.I.1560.4781443597.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.050917009697064,5.11844614711492,-0.00994774746741528,0.9920629767861,1
"876","PWY.5695..inosine.5.phosphate.degradation.1490.7297171829.PWY.5695..inosine.5.phosphate.degradation",-0.0606428579134356,6.09613966499216,-0.00994774746741528,0.9920629767861,1
"877","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.881.1298903032.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0915841780248171,9.20652422317807,-0.00994774746741528,0.9920629767861,1
"878","PWY.6123..inosine.5.phosphate.biosynthesis.I.1908.8024548859.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0512181636595144,5.1487197305002,-0.00994774746741528,0.9920629767861,1
"879","PWY.6123..inosine.5.phosphate.biosynthesis.I.1585.1882737051.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0230028028980838,2.31236297196239,-0.00994774746741528,0.9920629767861,1
"880","PWY.6124..inosine.5.phosphate.biosynthesis.II.1181.0119371981.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0746665927353073,7.50587939429345,-0.00994774746741528,0.9920629767861,1
"881","PWY.6123..inosine.5.phosphate.biosynthesis.I.77.2973197690.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.747742115056817,75.1669780024183,-0.00994774746741529,0.9920629767861,1
"882","PWY.6124..inosine.5.phosphate.biosynthesis.II.1778.5545600674.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0247783931303321,2.49085465945892,-0.00994774746741528,0.9920629767861,1
"883","PWY.5695..inosine.5.phosphate.degradation.1815.8090910435.PWY.5695..inosine.5.phosphate.degradation",-0.0605199216993176,6.08378146887584,-0.00994774746741528,0.9920629767861,1
"884","PWY.6124..inosine.5.phosphate.biosynthesis.II.1559.8170380983.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.088996839310704,8.94643130037437,-0.00994774746741528,0.9920629767861,1
"885","PWY.7204..pyridoxal.5.phosphate.salvage.II..plants..26.0124992907.PWY.7204..pyridoxal.5.phosphate.salvage.II..plants.",-1.3841093450974,139.137965617962,-0.00994774746741529,0.9920629767861,1
"886","PWY.8131..5.deoxyadenosine.degradation.II.325.2577035645.PWY.8131..5.deoxyadenosine.degradation.II",-0.172648757854565,17.3555629975621,-0.00994774746741528,0.9920629767861,1
"887","PWY.5695..inosine.5.phosphate.degradation.1631.6828797888.PWY.5695..inosine.5.phosphate.degradation",-0.0644992923005591,6.4838087729742,-0.00994774746741529,0.9920629767861,1
"888","PWY.7234..inosine.5.phosphate.biosynthesis.III.545.1156512523.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.0934527191128356,9.39435982054713,-0.00994774746741528,0.9920629767861,1
"889","PWY.5695..inosine.5.phosphate.degradation.2106.5139165458.PWY.5695..inosine.5.phosphate.degradation",-0.0228377481019854,2.2957707940207,-0.00994774746741528,0.9920629767861,1
"890","PWY.5695..inosine.5.phosphate.degradation.1515.5955016484.PWY.5695..inosine.5.phosphate.degradation",-0.0400587492972381,4.02691658875078,-0.00994774746741528,0.9920629767861,1
"891","PWY.5695..inosine.5.phosphate.degradation.2407.3124132345.PWY.5695..inosine.5.phosphate.degradation",-0.0460948132913835,4.63369355146692,-0.00994774746741529,0.9920629767861,1
"892","PWY.8131..5.deoxyadenosine.degradation.II.147.6205217443.PWY.8131..5.deoxyadenosine.degradation.II",-0.62474459253971,62.8026188427195,-0.00994774746741528,0.9920629767861,1
"893","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.391.2616475453.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.305670800190873,30.7276397186523,-0.00994774746741528,0.9920629767861,1
"894","PWY.5695..inosine.5.phosphate.degradation.1642.6995909680.PWY.5695..inosine.5.phosphate.degradation",-0.0874141166298128,8.78732767555121,-0.00994774746741528,0.9920629767861,1
"895","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.502.6766187746.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0868230162607307,8.72790715135532,-0.00994774746741528,0.9920629767861,1
"896","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.759.5482958009.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.196653386160967,19.7686347391831,-0.00994774746741528,0.9920629767861,1
"897","PWY.6123..inosine.5.phosphate.biosynthesis.I.2897.4966183677.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0294263175030949,2.95808851194538,-0.00994774746741528,0.9920629767861,1
"898","PWY.8131..5.deoxyadenosine.degradation.II.209.7906230157.PWY.8131..5.deoxyadenosine.degradation.II",-0.131584348844675,13.2275521946743,-0.00994774746741528,0.9920629767861,1
"899","PWY.7234..inosine.5.phosphate.biosynthesis.III.421.2440803070.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.142075152437527,14.2821430583061,-0.00994774746741528,0.9920629767861,1
"900","PWY.5695..inosine.5.phosphate.degradation.1819.5320929327.PWY.5695..inosine.5.phosphate.degradation",-0.0480343702290466,4.82866803629539,-0.00994774746741528,0.9920629767861,1
"901","PWY.5695..inosine.5.phosphate.degradation.1583.1704807822.PWY.5695..inosine.5.phosphate.degradation",-0.0779142717257714,7.83235320166565,-0.00994774746741528,0.9920629767861,1
"902","PWY.5695..inosine.5.phosphate.degradation.1525.4570738414.PWY.5695..inosine.5.phosphate.degradation",-0.0567683685945435,5.70665558011934,-0.00994774746741528,0.9920629767861,1
"903","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.176.9663274947.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.91725500045999,92.2073065751356,-0.00994774746741528,0.9920629767861,1
"904","PWY.8131..5.deoxyadenosine.degradation.II.35.7052960934.PWY.8131..5.deoxyadenosine.degradation.II",-1.99813169496942,200.862728121565,-0.00994774746741528,0.9920629767861,1
"905","PWY.5695..inosine.5.phosphate.degradation.1078.1860144235.PWY.5695..inosine.5.phosphate.degradation",-0.0908757973749952,9.13531406709578,-0.00994774746741528,0.9920629767861,1
"906","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.1191.3889801378.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0354473930504019,3.56335875699629,-0.00994774746741528,0.9920629767861,1
"907","PWY.6123..inosine.5.phosphate.biosynthesis.I.1605.8017766378.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0373014693528274,3.74974027788819,-0.00994774746741528,0.9920629767861,1
"908","PWY.7234..inosine.5.phosphate.biosynthesis.III.104.4117369339.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.37472458034975,37.6692896132711,-0.00994774746741528,0.9920629767861,1
"909","PWY.5695..inosine.5.phosphate.degradation.1430.3363424799.PWY.5695..inosine.5.phosphate.degradation",-0.139058140441433,13.9788571128218,-0.00994774746741528,0.9920629767861,1
"910","PWY.6123..inosine.5.phosphate.biosynthesis.I.1814.4047212879.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0489644310233379,4.92216264875291,-0.00994774746741528,0.9920629767861,1
"911","PWY.6124..inosine.5.phosphate.biosynthesis.II.1774.1756926886.PWY.6124..inosine.5.phosphate.biosynthesis.II",-0.0501190200362203,5.03822802100572,-0.00994774746741528,0.9920629767861,1
"912","PWY.5695..inosine.5.phosphate.degradation.2423.4726070780.PWY.5695..inosine.5.phosphate.degradation",-0.0368168388585097,3.70102266659929,-0.00994774746741528,0.9920629767861,1
"913","PWY.5695..inosine.5.phosphate.degradation.1576.3930084127.PWY.5695..inosine.5.phosphate.degradation",-0.0475808890774674,4.78308172109543,-0.00994774746741528,0.9920629767861,1
"914","PWY.5695..inosine.5.phosphate.degradation.1613.9273340436.PWY.5695..inosine.5.phosphate.degradation",-0.0781817616459762,7.85924269811506,-0.00994774746741528,0.9920629767861,1
"915","PWY.7234..inosine.5.phosphate.biosynthesis.III.190.6224644681.PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.36117179330005,36.3068920359207,-0.00994774746741528,0.9920629767861,1
"916","PWY.6123..inosine.5.phosphate.biosynthesis.I.1101.3037238377.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.103996171240732,10.454243192379,-0.00994774746741528,0.9920629767861,1
"917","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.657.3064520675.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.131841025696133,13.2533547044685,-0.00994774746741528,0.9920629767861,1
"918","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.735.3873000043.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0709897792120182,7.13626672214504,-0.00994774746741528,0.9920629767861,1
"919","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.800.4643547970.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0393280162698986,3.95345945388355,-0.00994774746741517,0.9920629767861,1
"920","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I.844.3098183399.PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",-0.0388318548953272,3.90358269774386,-0.00994774746741517,0.9920629767861,1
"921","PWY.6123..inosine.5.phosphate.biosynthesis.I.1430.4356061362.PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.0416084919512151,4.18270488746401,-0.00994774746741517,0.9920629767861,1
"922","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.661.0841751888.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0972235103208792,9.77341962482908,-0.00994774746741517,0.9920629767861,1
"923","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.706.4070708942.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.0805272821471258,8.09502677977108,-0.00994774746741517,0.9920629767861,1
"924","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.260.5834586925.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.18596579074441,18.6942613243409,-0.00994774746741517,0.9920629767861,1
"925","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage.949.5930543285.PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.106284315713126,10.6842595332532,-0.00994774746741517,0.9920629767861,1
"926","PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168.",-5.93815604108008,596.934739299635,-0.00994774746741517,0.9920629767861,1
"927","AEROBACTINSYN.PWY..aerobactin.biosynthesis",-0.230119795682715,23.1328545921069,-0.00994774746741517,0.9920629767861,1
